bootstrap_id,mae,rmse,r2
467,2.2725997168153156,2.8141905275686003,0.00866544478912279
468,2.2692279158278748,2.813181169089482,0.034660685373214095
469,2.543209518890031,3.056851522929209,-0.0016467225610117264
470,2.4039295358781456,2.9551974812671573,0.030232545663997357
471,2.317431046452516,2.880529294959371,0.013275260576178338
472,2.33263811898585,2.8263482986347914,0.01513231369829715
473,2.593116340544818,3.1559978700425586,0.0010147544489307325
474,2.419194498298121,2.903003656223079,-0.0029856524311524524
475,2.3624273032201493,2.8640087795033615,0.02773351480865005
476,2.4406690978911194,2.972591940305989,0.002982830211765264
477,2.5948696041974615,3.1387008188523686,-0.0022812212242253604
478,2.6184821439811468,3.221292470751376,0.029536131437148283
479,2.168060101714694,2.67485715082797,0.018291080865986076
480,2.324163922691166,2.8069363934098237,0.0170297043107418
481,2.142467227375566,2.6690804078142483,0.034303563890661026
482,2.362420109157647,2.9062948806795683,0.008426849298759698
483,2.329262540899625,2.8380270510492145,0.004198019465926017
484,2.106390852056655,2.620171856679568,0.015585501702571003
